"","DomestiCAT_Aruba_501","DomestiCAT_Aruba_502","DomestiCAT_Aruba_503","DomestiCAT_Aruba_504","DomestiCAT_Aruba_505","DomestiCAT_Aruba_506","DomestiCAT_Aruba_507","DomestiCAT_Aruba_508","DomestiCAT_Aruba_509","DomestiCAT_Aruba_510","DomestiCAT_Aruba_511","DomestiCAT_Aruba_512","DomestiCAT_Aruba_513","DomestiCAT_Aruba_514","DomestiCAT_Aruba_515","DomestiCAT_Aruba_516","DomestiCAT_Brazil_501","DomestiCAT_Brazil_502","DomestiCAT_Brazil_503","DomestiCAT_Brazil_504","DomestiCAT_Brazil_505","DomestiCAT_Brazil_506","DomestiCAT_Brazil_507","DomestiCAT_Brazil_508","DomestiCAT_Brazil_509","DomestiCAT_Brazil_510","DomestiCAT_Brazil_511","DomestiCAT_Brazil_512","DomestiCAT_Brazil_513","DomestiCAT_Brazil_514","DomestiCAT_Brazil_515","DomestiCAT_Brazil_516","DomestiCAT_CaboVerde_501","DomestiCAT_CaboVerde_502","DomestiCAT_CaboVerde_503","DomestiCAT_CaboVerde_504","DomestiCAT_CaboVerde_505","DomestiCAT_CaboVerde_506","DomestiCAT_CaboVerde_507","DomestiCAT_CaboVerde_508","DomestiCAT_CaboVerde_509","DomestiCAT_CaboVerde_510","DomestiCAT_CaboVerde_511","DomestiCAT_CaboVerde_512","DomestiCAT_CaboVerde_513","DomestiCAT_CaboVerde_514","DomestiCAT_CaboVerde_515","DomestiCAT_Denmark_10","DomestiCAT_Denmark_11","DomestiCAT_Denmark_12","DomestiCAT_Denmark_13","DomestiCAT_Denmark_14","DomestiCAT_Denmark_15","DomestiCAT_Denmark_16","DomestiCAT_Denmark_1","DomestiCAT_Denmark_2","DomestiCAT_Denmark_3","DomestiCAT_Denmark_4","DomestiCAT_Denmark_5","DomestiCAT_Denmark_6","DomestiCAT_Denmark_7","DomestiCAT_Denmark_8","DomestiCAT_Denmark_9","DomestiCAT_Denmark_blank","DomestiCAT_Malaysia_501","DomestiCAT_Malaysia_502","DomestiCAT_Malaysia_503","DomestiCAT_Malaysia_504","DomestiCAT_Malaysia_505","DomestiCAT_Malaysia_506","DomestiCAT_Malaysia_507","DomestiCAT_Malaysia_508","DomestiCAT_Malaysia_509","DomestiCAT_Malaysia_510","DomestiCAT_Malaysia_511","DomestiCAT_Malaysia_512","DomestiCAT_Malaysia_513","DomestiCAT_Malaysia_514","DomestiCAT_Malaysia_515","DomestiCAT_Spain_501","DomestiCAT_Spain_502","DomestiCAT_Spain_503","DomestiCAT_Spain_504","DomestiCAT_Spain_505","DomestiCAT_Spain_506","DomestiCAT_Spain_507","DomestiCAT_Spain_508","DomestiCAT_Spain_509","DomestiCAT_Spain_510","DomestiCAT_Spain_511","DomestiCAT_Spain_512","DomestiCAT_Spain_514","DomestiCAT_Spain_515","DomestiCAT_Spain_516"
"bin_CaboVerde.24",0,0,0,0,0,0,0,0,0.00049600213133042,0,0,0,0,0,0,0,0,0,0.000550227984612046,0,0,0,0,0,0,0,0,0,0,0,0,0.000504686474241806,0.00945729466795547,0.0011371738599321,0,0.0536583921541233,0.00314387724608275,0.00346281329435277,0.00124850004997229,0.0101379882932387,0.00653558349773776,0.00625317285532968,0.00130761805167379,0.00223968631334024,0.000940634921716658,0.000346613695847291,0.00173373038891843,0.000511802160763998,0,0,8.41390657101008e-05,0,0,0,0,0,0.000128100335955325,0.00137825878450701,0,0,0,0.000123631884414648,0.000173512622428551,0,0,0,0,0,0.0018024386219018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199751599980577,0,0,0,0,0.000312027686956532,0,0.00252296952694346,0.000882331642498569,0,0.000438903583653563
"bin_CaboVerde.3",0,0,0,0,0,0,0,0,0.000295400094270485,0,0,0,0,0,0,0,0,0,0.000949810480831049,0,0,0.000857115089485543,0.000374755106449526,0,0.000663730600951367,0,0,0,0,0,8.91187957815449e-05,0.00113826420957717,0.02907134668517,0.00389130406735733,0.0192860573795,0.0190884824312453,0.00987897229090461,0.0146391996908943,0.0230598626158524,0.0466749591203878,0.0202796926196999,0.0171740376745757,0.00654959039378748,0.0135889933773941,0.00302245896222373,0.22769262083296,0.00905354687660949,0.000132489082229329,0.0021323178048557,0,0.00178720466940582,0,0.0017212207548303,0,0,0.0137612991362402,0.00255699471059717,0.00256230971452475,0.000492426832840429,0.00558637863539394,0,0.0398615175260105,0.000273684960747958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504768873110848,0.000153355216034968,0,0.000641443207440417,0.000235744517251724,0.00153938157689448,0.000144875017361054,0,0.000759878567726865,0.000410119786702745,0.000505062192161425,0
"bin_CaboVerde.33",0,0.00479638813582529,0,0,0,0.00197508820040708,0,0.00188692812328767,0,0,0,0,0.022685266770397,0,0,0.0171671829932478,0.190002740262161,0.000147274881822327,0.0341722775167696,0.0112729707416114,0.000220464305526363,0.000143466077343804,0.00919518134321142,0.000137053949316612,0.011354313540136,0.0017597001732037,0.000160912770660422,0.00100069432963475,0.0200459516180012,0.000553816474476531,0.0121341644753692,0.000173647896552461,0.01028190478992,0.00143660349105171,0.0544381158164558,0.0436436211437293,0.0046799645059375,0.0245125220209867,0.0766583307126986,0.021445454251165,0.0807128743327491,0.0246748138566228,0.0114574329610599,0.0107009944174003,0.0166929489058576,0.000585172421857603,0.0320857800702955,0,0,0.000674954698838792,0,0.000194857117614975,0,0.00279195736475804,0.000563554159227653,0,0,0,0,0,0,0,7.74648898086526e-05,0,0,0.0290683582003985,0.0512958265297525,0.0204671849197188,0.0508772401260794,0,0.0175154195642605,0,0.032334943008096,0.00438091862265332,0.00414908362309536,0.00441285541788552,0.0199446791947722,0.00182754948889636,0,0.000397677696551941,0.0236352185173568,0.00049564036854173,0.00116697793427491,0.00597709370621995,0.000480046350844999,0.0124647506644039,0.000432980865371455,0.003431064293654,0.0140731639739178,0.00392001602131016,0.0594831848961084,0.00177216946120432,0.000311860193102811,0.000694062327659062
"bin_CaboVerde.34",0.0018516037686835,0,0,0,0,0,0,0,0.00013035894244432,0,0,0,0,0,0,0,0.00119870703919287,0.000254859960294602,0.000663916063209517,0.000292589520895213,0,0.000233751163223064,0.000223894494230488,0.000167096961746362,0.00015241030769909,0.000207680752536948,0,0.000396948417966118,0.000124685082725297,0.000166823815897537,0.000188065850070155,0.00032216574730994,0.00253274519772173,0.00051582232814569,0,0.0138241076144286,0,0,0.00315125097789046,0.0050612244510734,0.00203931821431294,0.00216778837936604,0,0.00102490705739377,0.00193024017245341,0.00738187179555773,0,0.000222376399894345,0.00108281813589346,0,5.94317821542036e-05,0.000100656741629867,0.000146939531291558,5.45635881635837e-05,0.000258521257659742,7.99891741234812e-05,0.000303169637762594,0.000214086635363831,0.000140841856570288,0.0004334548044489,9.26310655990941e-05,0,0.000138815804052332,0,0,0.000477787788262722,0,0,0,0.000217276682576814,0,0,0,0.00156366435429758,0,0,0.000276124160879226,0.000400228510840534,0,0.000166462315496337,0.000178103765442286,0.000951529408631217,0,0.000166146396666607,0.000162582776150476,0.000321391878373831,0.000204463989908825,0.000580948360659277,0.000357121575088175,0.000264259990665154,0.000247997294806127,0.000551715405095862,0.00012220358287495,0.000623245104261645
"bin_CaboVerde.35",0.00109056506928645,0.0273539975153603,0.0220333379574582,0,0.0109568796344575,0.00940018800980629,0,0,0,0,0,0,0,0,0.00812348316609631,0,0,0,0.000464877086747476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487658092707683,0.000267741991168103,0,0,0,0.00217200815967656,0.000300020560540662,0,0.00699450420478186,0.00194030427287387,0.0127586168554682,0.0328686810599887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289993188253917,0,0,0.0218327199532137,0,0,0,0,0,0,0,0,0,0.000296156485108052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_CaboVerde.37",0,0.0299082428961888,0.0169075434631334,0.313710226165735,0,0,0,0,0.000498466573914117,0,0.100659970997924,0,0.00494078396513939,0,0.130453443694295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113848455280891,0.000708697024526297,0,0.000374588241473919,0.227032473137484,0.0026824584685319,0.00389304718891453,0.0308109572830989,0.00418248523958562,0.00396725739039092,0.0369875279936887,0.240501636433088,0.000752827247386818,0.00028108344517198,0.00335109140546518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322447695678786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_CaboVerde.38",0,0,0,0,0,0,0,0.001737329916314,0.00381623810873119,0,0,0,0,0,0,0,0,0,0,0.000129762988484157,0,0.00147999387091685,0.000806059803054347,0.000186932794069468,0.000115808198835158,0.000705283839655895,0.00800582613140148,0,0.000341980000384707,0.000732383862163182,8.31728699608694e-05,0.000252193288212216,0.0061789776616962,0.000992478065786039,0,0.00919815291088912,0.00259365348948803,0.00340994575139421,0.00164119218283791,0.00735424049010279,0.00469120912698174,0.00826877347104219,0.00384933942642047,0.00192521925551539,0.0672099309810753,0.000284212564206512,0.00160601285667486,0.00136195933855931,0.00523015466379442,0.0116145517901955,0.00456280213234043,0.0021354427115863,0.00683176861228836,0.0160655749658965,0.00173526604274778,0.00167117494931525,0,0.00225163451682441,0,0,7.7578408846175e-05,0,0.00403137511417101,0,0.000933347520546405,0,0,0,0.00278992496816108,0.00134681148367231,0.00173297632668113,0,0,0.00122330669537157,0,0.00129798616702204,0.000642129037316382,0.00202311482901924,0,0.000916215402675439,0.000625357983226621,0.000412976821183522,0.00176543485695441,0.00509661499154477,0.000213458319538252,0.000344717940916056,0.000520607190979471,0.000244448319726183,0.000328097208164646,0.00315378930993054,0.000186294405005237,0.000539013872835256,0.00472392432949667,0.000321715154057144
"bin_CaboVerde.47",0,0,0,0,0,0,0,0,0,0,0,0.118604808548611,0,0.0301163552556689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129703684520638,0,0,0,0,0,0.000441440749714329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446827163598032,0,0,0,0,0,0,0,0,0.00148090757992261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_CaboVerde.50",0.0613451724307769,0.00791623753582072,0.0192757361969681,0.0317023842236147,0.316039325770565,0.119660860332007,0.0232335453149418,0,0.000654566862679936,0.0121511088719539,0.0340037401537239,0,0.00139704719809671,0.0111281820517094,0.0219411092198334,0,0,0.000169387751408584,0.000165334754910368,0.000159854589288764,0.000846018142781719,0.000215936393377527,0.000213382966669859,0.00026612079147422,0.000227591084893117,0.000105653832207807,0.000212420876546741,0,0.000231179900638715,0.00021172045960977,0.000177114166800802,0.00016455306304479,0.110703390415956,0.000730749493459386,0,0.000209138763865559,0.0609055943463087,0,0.000354746867658965,0.0194466707134708,0,0.00303740267316598,0.00644385080120425,0.00523607519554787,0.000367418098409331,0,0,0.000131619586055568,0.000199500268768007,0.000474458502596341,0.000494651755077996,0.000165931409486803,0.000202169131030485,0.000245499417460373,0.000183265107788615,0.000260416174536604,0.000207839970006049,0.00014313527991793,0.000264282961935065,0.000334131993990181,0.00034745197892965,0.000419001330074033,0.000268667983287793,0,0.00302388334564287,0,0,0,0.000318992011106909,0.000501686152382966,0.00801119033055018,0.00125607435278302,0,0.000412236364658522,0,0,0,0,0,0.000298331116765024,0.000216813352541496,0.000172418936764818,0.000307269687263279,0.000303029166009933,0.000221516400250828,0.000196838597577786,0.000197339731538885,0.000237108352119212,0.000198771084150097,0.000221039522550575,0.000203879748886768,0.000172498828352195,0.000466279943067835,0
"bin_CaboVerde.51",0,0.00782012326553506,0,0.0347572404608497,0,0,0,0,0.00122744166258399,0,0.028976274037674,0,0.00539515716265904,0,0.050796858882573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000920388127635158,0,0,0,0,0,0.0145449411563203,0,0,0,0.0545746695956242,0,0,0.00183021417926219,0,0,0,0,0,0,0,0,0,0,0,9.91275598366787e-05,0,0.000246253168179964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035303787195748,0,6.45879543391906e-05,0,0.000276532858461264,0,0,0
"bin_CaboVerde.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217417870214507,0,0,0.000536027950092671,0,0.000195723365289897,0,0,0,0.000424475276591888,0.000276646072287487,0,0,0,0.00535389129322034,0,0.0117442784478064,0,0,0.00243768447289473,0,0.00164326042627857,0.00157622651069579,0,0.00178027108260933,0.000810935385729285,0.000987954029874788,0.00232437709316986,0,0.000667248284684569,0.00028875465850617,0,0,0,6.49100056042331e-05,0,0,0,0,0,0,0.000155143122952876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413006656730507,0,0,0,0.000969537079760456,0,0,0,0,0.000166282799714732,0,0,0,0,0
"bin_CaboVerde.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161655466034079,0,0,0.000548948112144833,0.000314094710634898,0,0,0,0.000187161472814087,0,0,0,0,0,0.000148593009282557,0.00901759818035327,0.00137603122917014,0,0.00055778970922805,0.00371442945123308,0.0040949515120738,0.00101641183060276,0.0180427615336928,0.00737834796619537,0.00678441988669264,0.000967354292589128,0.00357230413043727,0.0143494213892211,0.103344783283974,0.00298982488098184,0.00144208950067027,0,0,0,0,0,0,0,0,0,0.000514644944817878,0,0,0,0,0.000223128029605912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263915324366096,0,0.000652649793560651,0,0,0,0,0,0.00347699653685243,0,0,0,0
"bin_CaboVerde.61",0.00441816572994009,0.0154269657115933,0,0,0,0,0.0168057695812781,0.00916851473459023,0.000738513588016425,0,0.0703709323056435,0,0.00262250528672249,0,0.00748520187533999,0.0735345753103262,0.0747790164887337,0.00439919715800202,0.000351066990714894,0.0342259425652381,0,0.000220955309002563,0.000243961568912185,0.00265218650572896,0.000699857198298533,0.000804409893654725,0.000234510858337657,0.0176645418384892,0.000412436164398787,0.00136012455961933,0,0.000109506511571678,0,0.0148357318727221,0,0.000637522512769292,0.0114454972640594,0,0.000941875576839713,0.0109435135923909,0.0042234211480768,0.00157457355925944,0,0.0096176105567943,0.000509689344554079,0.000265384269469166,0.0450452862945054,0.000139222112789224,0.000212629343893461,0.00150640562237544,8.65957620192182e-05,0.000114174571333013,0.000108178092831765,0,0.000110997044842536,0,0.000299023022380169,0.000598145870652998,0.00159370426862248,0.0022759276059658,0.0028316708990209,0,0.000531844852025557,0,0.00975445864087162,0.0132284360182049,0.013026680244592,0.0133524553076029,0.000682679018295732,0.00297253654200797,0.021256983205981,0.093285126175934,0.0218836449308124,0.0214273989766506,0.0102217261703638,0.0233399560761744,0.0122554203724637,0.00421619737724192,0.0773794298159574,0.000201179051934302,0.000405890834882445,0.000199342844880612,0,0.00114405071856397,0.000688669020991675,0.00151266511018777,0.0006199799651603,0.00797550427606366,0.000739448488967122,0.00207519338357929,0.000304323575530017,0.000373967685734645,0,0.00310948176107018
"bin_CaboVerde.9",0.0982710295937667,0.0174929071626052,0.0305536349531578,0,0,0.0012666629436905,0.0304250607063907,0,0.000370184581763496,0.00637239721116286,0.0375390125589995,0,0.00433464017354144,0.0277402790801869,0.00833995494180265,0.176999542195463,0,0.000291527620768071,0.0038164100649429,0.0355621405869269,0.04026343605872,0,0.000124592641649283,0.0175744128676037,0.00802619538050417,0,0,0,0,0,0,0,0.0245185950147448,0.00531088376721504,0,0.0023235816890913,0.00960997616944737,0.011927591819433,0.04101489392755,0.0599370182029735,0.162239596675118,0.19793487139791,0.01689781337243,0.00893138330000017,0.0620208765039342,0.230606174821693,0.00847673441528595,0,0.00268821819943613,0,0.00173430676952802,0.000258625680574266,0.000238607493624338,5.6378623414455e-05,0.000906976197981442,0.0013171043680773,0.000347389839972227,0,0.0110595110420537,0,0.0120230427412241,0.000116925804959408,0.000280297006323949,0,0.134477636403557,0.000446653424113784,0,0.129983843995433,0,0,0,0.0022257132072159,0,0.100732972303326,0.0317677164527348,0,0.000835333015000171,0.0121782629235936,0,0.00349493918660296,0.0144218054796273,0.000199212354143129,0.000607954481386614,0.000479921996037166,0.00021804309697585,0.000405780849032743,0.000308667800436781,0.0118362762156816,0.00528254550058435,0.0184742429588175,0.00221694075410497,0.0052039996463777,0.000621404800715215,0.00030464261504873
"bin_Denmark.107",0.0138047572790618,0.0073208710691736,0.0383805240914717,0.0152123971171273,0,0.0103493802517835,0.0356308994548076,0.0030540703842008,0.00100015446178886,0.156885248911475,0,0,0.00125877360803008,0,0,0,0.00243512230311797,0.000893841787826476,0.000151651171595975,0.00014300162557563,0.0607765938168213,0.000649160771336453,9.93806478253197e-05,0.00187997882401423,0.000371316474589918,0.000107791572082903,0.0157717467913687,0.000440069729725372,0,0,9.02724021529656e-05,6.79888653379817e-05,0.00628466937778329,0.00113147975146952,0.0106852700448439,0.00401898413282186,0.00259675964770225,0.0247191218610069,0.00079434769700018,0.0115931817273773,0.0125237652189808,0.00698925018140041,0.0797125230691269,0.00832678122254198,0.00103639711512709,0.0427555769302309,0.0323134407584005,0,0,0,0,0.000158692990281669,0.00256524182859902,0.00168385445238173,0.000117309481610911,0.0556669494590574,0.523456083914855,0.00223597484891796,0.020876263720914,0.00476451632807867,0.00026901661733947,0.00585945053230477,0.000617256215325707,0,0,0,0.229684945476329,0.0340111530477235,0.00211158249420408,0.000535772740789928,0,0,0,0.00056604638044821,0,0.00336447864428913,0,0.00448842758370185,0,0,0,0.00194905311603037,0.00384087398924277,0.00123534811969381,0.00121617591042827,0,0,0,0.000278177123498237,0.00216062344692842,0.00339027835621791,0,0,0
"bin_Denmark.109",0,0.00786878718148862,0,0,0,0.000924322868958765,0,0.00170261723891298,0.00290416085907928,0,0,0,0,0,0,0,0.00149804759503123,0.00816008866733216,0.0260594514573126,0.00153625651041454,0,0.00298793184638892,0.00518235619938879,0.0153479749356235,0.00425522979840668,0.00453578587971674,0.000556889458444841,0.000907594309770788,0.00106299291966028,0.00235260831379975,0.00942666136409306,0.0167992187250319,0,0.00815695205470778,0,0.000224613047656336,0,0,0.00237366955326052,0,0,0,0,0,0.00373143184704598,0,0,0.00958204358315773,0.000503382771485227,0.00176730174689483,0.00373522240998568,0.0312731846298763,0.00420230257638973,4.06824089658532e-05,0.00272151806705861,0.00209831940054413,0.00166139274322016,0.00690026512382751,0.000937161102934958,0.011087147911239,0.00213631744347066,0.000798785949058449,0.00136246437652226,0,0.00162746232998891,0.0107510167463219,0,0,0,0,0,0.00344387092485637,0,0.000971500238229052,0.0060019649611989,0,0.00598967959808178,0.00289974061003208,0,0.010456969976991,0.00561623673956041,0.000538868666872053,0.00103018572640014,0.000686523560231099,0.000798090984424101,0.0150459565226441,0.00828690438267306,0.00176243804544801,0.0150521463728473,0.000840568923766087,0.00166267701523702,0.0101956126132287,0.000247390088369454,0.00502513244466088
"bin_Denmark.113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285999741743945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664194207803781,0,0,0,0,0,0.000376981118297401,0,0,0,0.000170552854004744,0.0691259160710636,0,0,0,0,0,0.000422450019937044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152654333256478,0,0,0.000216537032813055,0
"bin_Denmark.117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119540129944246,0.00243469992832016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299029348236737,0,0,0.00421878684329511,0.0025283415098601,0,0,0,0,0,0.000517562634280414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026057221661344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Denmark.118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290373776946284,0.000489008971806787,0.000369353520671107,0,0.000186174660102572,0,0.000180227321157949,0.000122381333744518,0.0001319233369023,0,0.000165513802841522,0,0.000175053026241009,0,0.000202051292551165,0,0,0,0,0,0,0,0,0,0,0,0,0.000494711631553882,0,0,0.000226793168549494,0.0251353380319556,0,0,6.82310554669911e-05,0.00355627730287996,0,9.03067073705484e-05,9.22655174011586e-05,0,9.13854272820869e-05,0.000239567305284327,0.00242116986045214,0,0.000857532715543198,0.00246613536791663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227415175860675,0,0,0,8.39178628007524e-05,0,0.000195651223741467,0.000128169175502592,0,0
"bin_Denmark.120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721716927610907,0,0.000239849659025867,0.00563369555628363,0.00288338693365048,0,0.00551029514922148,0.0154884384791489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158617981545356,0,8.85098792934442e-05,4.94275761834362e-05,0.010712774504225,0,0,0,0.0397488958232368,0,0,0,0,0.000355499185956227,0,0,0,0.00706911097653762,0,0.002172527995981,0.00049430878952418,0,0.00589023168037972,0,0.00374105334410156,0,0.00116098077534664,0.00218359001280974,0.014385606465051,0,0,0,0,0,0,0,0,0,0,0,0.000532836162129727,0,0,0.000488371486152701,0
"bin_Denmark.127",0,0.00988405835829228,0,0,0.0214115346557228,0.0121437232054617,0,0.0252914672126801,0.000629840876706374,0,0,0,0,0,0,0,0.00840680808581368,0.000340107087996784,0.000640395963773317,0.000219110337332011,0,0.0384727488394917,0.00298046093342233,0.00205591159912794,0.000636318404316596,0.00616794917518136,0.00088759058709864,0.00387715726770734,0.000939572864514036,0.00569644104796906,0.000130862563480042,0.000542065381479044,0,0.000239381262342154,0,0,0,0.00208935312781147,0,0,0.00229223939092554,0,0,0.00220599270922788,0.000255671402635201,0,0,0.000743136798770829,0.000531508949281058,0.000749811526712566,0.000371416585506147,0.00126100379133579,0.00400308653322416,0.00616994140326148,0.000919911873163902,0.00120655505259064,0.00131559910125793,0.00464310857937046,0.00251804258701904,0.000613981850499414,0.000400913608780198,0.0305998226765163,0.00993432118920017,0,0.00112386350096761,0.00599476922654819,0.0142840222423817,0,0.0224945164335856,0.000888598994361975,0.00440926680469602,0.00640173516452886,0.00506700023955191,0.00674053238518542,0.0407065856311136,0.00686445935519548,0.00398309970569642,0.00929434017205674,0,0.00423274660666515,0.00305781300094431,0.000213418603721229,0.00417157301123474,0.0111723541336764,0.000617227370526403,0.00350741729697469,0.000481272536071116,0.00633021266819821,0.000924779926370725,0.00953722538315044,0.000251347589321742,0.00217949207818401,0.00180253672291138,0.0137638008741244
"bin_Denmark.14",0.000511767478854448,0,0,0,0,0.0208486694599053,0,0.00149598279828901,0.00448093019048388,0,0,0.0129624649724815,0.00132853105461125,0,0,0,0.000970978530595218,0.000750143434277349,0.000172209881518066,0.000315441421733174,0.000496520827596635,0.00402977440216851,0.000605195627199436,0.00014269425686979,0.000595486897041762,0.00106241404863254,0.0681440096765285,0.00318683668533393,0.00503445303380043,0.00100870185180447,0.000645498128999085,0.00185168855732506,0,0.00108708429054764,0,0.00108935760994631,0,0,0,0,0,0.00162101318918195,0.0017744582949957,0,0.000391488452738339,0.000362498486788959,0,0.0954857076945467,0.026184165646145,0.00190507229856849,0.00444948161204306,0.00452704709051375,0.00892203764285336,0.00481033399412226,0.013105270152154,0.00609592901365584,0,0.000270086024947596,0.000861510283455407,0.000397651610996318,0.00113476609585427,0.0161815345788998,0.00178522991563238,0,0.00453211027626515,0.000671663371558808,0,0,0.00709439266193479,0.000584461585377494,0.00362408261817785,0,0.0146174887400092,0.00198518212749124,0.00400941834320542,0,0.0153722111547303,0.000541704944151407,0,0.00194167418937604,0.00220011187689604,0.00783167219920461,0.00221935103249447,0.00283664114246927,0.00220903075669664,0.00314652610912285,0.00728018106917141,0.00474605249807432,0.00543086429783877,0.00245909543723196,0.000494290365089425,0.000282558009579088,0.0104514586484383,0.000658880919455472
"bin_Denmark.17",0,0,0,0,0,0.00114107130933306,0,0.00191717628092141,0.000169906002822146,0,0,0,0.00054595339884516,0,0,0,0,0,0,0.000119325612250168,0,0.00195841622666128,0.000490905851351725,0,0.000138416821628104,0.000395194235264495,0.000949170785886591,0.000255856178715153,0.000132984077849676,0.000681847317103383,0,0.000100561921970289,0,0.000279242081778411,0,0.000246397601526276,0,0,0,0,0,0,0.000254435892441842,0,0,0,0,0.000284248931631154,0.00202888409070029,0.000463520158443344,0.000144307207723642,0.00212704419076721,0.00219403962281195,0.000887754179459699,0.00169045200325454,0.000643519031924535,0.000282609692122728,0.000223867206254277,0.000902255620292763,0.000392358797300754,0.000149021559129764,0.0165374139268205,0.000760297751145159,0,0,0.000432199396259925,0,0,0.000703675427305746,0.00119834844886267,0,0,0,0.00107564361583525,0,0,0.00125401723332704,0.00123342287962654,0,0.000529597091458461,0.000362467393517605,0,0.00101429711207558,0.00137581361517038,0.000153526158552938,0.000187079643558189,0.000137131212927238,0.000266714892499929,9.34301455731745e-05,0.00122227166027605,0,0,0.0012226454341323,0.000466887963534709
"bin_Denmark.19",0,0,0,0,0.014384404143203,0,0,0,0,0.00642217885905824,0,0,0.00145684849465605,0,0,0,0,0.000145906399793957,0.000245959017239794,0,0,0,0,0,0,0,0,0,0,7.82950247929619e-05,0,0.000144537593279981,0,0,0,0,0,0,0,0,0.00330789416043155,0,0,0,0.00285117806522092,0,0,0.000203403893563924,0,0,0,0.00866829962630515,0,0,9.17690463491689e-05,0,0.000270095888738693,0.000197446920205688,0.0001907068090726,0.000166275669356264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030742448073056,0.000214179014160794,0,0,0,0.00010174033668108,0.000350992089624533,0.000110121278626856,0.000255392608039508,0.000159536922484886,0,0.0129786201587448,0.00014697125626664,0,0
"bin_Denmark.20",0,0,0,0,0,0,0,0.000990138232146116,0.000671498265826539,0,0,0,0.00365416003472208,0,0,0,0.00436838500925081,0.00559755605613552,0.00195926548057631,0.000471852331421906,0,0.000683057915301609,0.00139067459354653,0.00172298502914486,0.000695640103835536,0.00110724456405782,0.000464885196166106,0.000419923130133808,0.000388126720604713,0.000676759757549262,0.000917898685880257,0.00191125872403832,0,0.00356850805530045,0,0,0,0,0.000360914033923037,0,0,0,0,0,0.000832959846641287,0,0,0.00500187680220879,0.000486776458834333,0.00111917740848178,0.00164086265188878,0.00168884344399509,0.000526344252865648,0.000765045327935077,0.00366897513418367,0.000536880283625492,0.00647237221120795,0.00128636418902756,0.00837106399545647,0.00396942615817931,0.00687044017187108,0,0.000660155175102867,0,0.0011799619528132,0.000606326209022411,0,0,0.000837712401178478,0.0057645816637991,0,0.00146953449862879,0,0.000652749093940703,0,0.00408759584152699,0.00109460105318871,0.00178689205213958,0,0.00113943824996436,0.00067863054993179,0.00538611634654248,0.00141204072856745,0.000724646136033203,0.0014603804189613,0.00205656178735423,0.00232667282258852,0.00252656574857289,0.00309391043012516,0.000540445744342515,0.00652791043224104,0.00461940779948701,0.00024899673464507,0.00689611090070336
